"SortID","SpeciesID","Taxon","Phylum","Subphylum","Class","Subclass","Infraclass","Superorder","Order","Suborder","Infraorder","Superfamily","Family","Subfamily","Tribe","Genus","Subgenus","species","Describer","flag","B-Code","IBI Sensitive Taxa"
6500.00,2691.00,"Clathrinida","CALCAREA","","Calcerea","Calcinea","","","Clathrinida","","","","","","","","","","",0,,0
6600.00,3218.00,"Clathrinidae","CALCAREA","","Calcerea","Calcinea","","","Clathrinida","","","","Clathrinidae","","","","","","",0,,0
6700.00,4423.00,"Clathrina sp","CALCAREA","","Calcerea","Calcinea","","","Clathrinida","","","","Clathrinidae","","","Clathrina","","","",0,,0
6750.00,22.00,"Clathrina clathrus","CALCAREA","","Calcerea","Calcinea","","","Clathrinida","","","","Clathrinidae","","","Clathrina","","clathrus","(Schmidt 1864)",0,,0
6800.00,2626.00,"Calcaronea","CALCAREA","","Calcerea","Calcaronea","","","","","","","","","","","","","",0,,0
6900.00,2728.00,"Leucosoleniida","CALCAREA","","Calcerea","Calcaronea","","","Leucosoleniida","","","","","","","","","","",0,,0
7000.00,3387.00,"Leucosoleniidae","CALCAREA","","Calcerea","Calcaronea","","","Leucosoleniida","","","","Leucosoleniidae","","","","","","",0,,0
7100.00,5091.00,"Leucosolenia sp","CALCAREA","","Calcerea","Calcaronea","","","Leucosoleniida","","","","Leucosoleniidae","","","Leucosolenia","","","",0,,0
7150.00,23.00,"Leucosolenia eleanor","CALCAREA","","Calcerea","Calcaronea","","","Leucosoleniida","","","","Leucosoleniidae","","","Leucosolenia","","eleanor","Urban 1905",0,,0
7155.00,7972.00,"Leucosolenia nautilia","CALCAREA","","Calcerea","Calcaronea","","","Leucosoleniida","","","","Leucosoleniidae","","","Leucosolenia","","nautilia","de Laubenfels 1930",0,,0
7200.00,2770.00,"Scycettida","CALCAREA","","Calcerea","Calcaronea","","","Scycettida","","","","","","","","","","",0,,0
7300.00,3332.00,"Grantiidae","CALCAREA","","Calcerea","Calcaronea","","","Scycettida","","","","Grantiidae","","","","","","",0,,0
7400.00,5082.00,"Leucandra sp","CALCAREA","","Calcerea","Calcaronea","","","Scycettida","","","","Grantiidae","","","Leucandra","","","",0,,0
7450.00,24.00,"Leucandra heathi","CALCAREA","","Calcerea","Calcaronea","","","Scycettida","","","","Grantiidae","","","Leucandra","","heathi","Urban 1905",0,,0
7455.00,7973.00,"Leucandra losangelensis","CALCAREA","","Calcerea","Calcaronea","","","Scycettida","","","","Grantiidae","","","Leucandra","","losangelensis","(de Laubenfels 1930)",0,,0
7500.00,3117.00,"Amphoriscidae","CALCAREA","","Calcerea","Calcaronea","","","Scycettida","","","","Amphoriscidae","","","","","","",0,,0
7550.00,5083.00,"Leucilla sp","CALCAREA","","Calcerea","Calcaronea","","","Scycettida","","","","Amphoriscidae","","","Leucilla","","","",0,,0
7560.00,25.00,"Leucilla nuttingi","CALCAREA","","Calcerea","Calcaronea","","","Scycettida","","","","Amphoriscidae","","","Leucilla","","nuttingi","(Urban 1902)",0,,0
7600.00,9152.00,"Sycettidae","CALCAREA","","Calcerea","Calcaronea","","","Scycettida","","","","Sycettidae","","","","","","",0,,0
7620.00,9153.00,"Sycon sp","CALCAREA","","Calcerea","Calcaronea","","","Scycettida","","","","Sycettidae","","","Sycon","","","",0,,0
7625.00,9154.00,"Sycon ciliatum","CALCAREA","","Calcerea","Calcaronea","","","Scycettida","","","","Sycettidae","","","Sycon","","ciliatum","(Fabricius 1780)",0,,0
7700.00,2559.00,"CNIDARIA","CNIDARIA","","","","","","","","","","","","","","","","",0,,0
7730.00,7974.00,"Staurozoa","CNIDARIA","","Staurozoa","","","","","","","","","","","","","","",0,,0
7740.00,7975.00,"Stauromedusae","CNIDARIA","","Staurozoa","","","","Stauromedusae","","","","","","","","","","",0,,0
7745.00,7976.00,"Cleistocarpida","CNIDARIA","","Staurozoa","","","","Stauromedusae","Cleistocarpida","","","","","","","","","",0,,0
7750.00,7977.00,"Depastridae","CNIDARIA","","Staurozoa","","","","Stauromedusae","Cleistocarpida","","","Depastridae","","","","","","",0,,0
7760.00,7978.00,"Manania sp","CNIDARIA","","Staurozoa","","","","Stauromedusae","Cleistocarpida","","","Depastridae","","","Manania","","","",0,,0
7765.00,7980.00,"Manania gwilliami","CNIDARIA","","Staurozoa","","","","Stauromedusae","Cleistocarpida","","","Depastridae","","","Manania","","gwilliami","Larsen & Fautin 1989",0,,0
7770.00,8970.00,"Manania handi","CNIDARIA","","Staurozoa","","","","Stauromedusae","Cleistocarpida","","","Depastridae","","","Manania","","handi","Larsen & Fautin 1989",0,,0
7800.00,2603.00,"Hydrozoa","CNIDARIA","","Hydrozoa","","","","","","","","","","","","","","",0,,0
7900.00,2621.00,"Anthoathecatae","CNIDARIA","","Hydrozoa","Anthoathecatae","","","","","","","","","","","","","",0,,0
8000.00,2684.00,"Capitata","CNIDARIA","","Hydrozoa","Anthoathecatae","","","Capitata","","","","","","","","","","",0,,0
8100.00,3055.00,"Candelabridae","CNIDARIA","","Hydrozoa","Anthoathecatae","","","Capitata","","","","Candelabridae","","","","","","",0,,0
8125.00,7982.00,"Candelabrum sp","CNIDARIA","","Hydrozoa","Anthoathecatae","","","Capitata","","","","Candelabridae","","","Candelabrum","","","",0,,0
8300.00,4450.00,"Corymorpha sp","CNIDARIA","","Hydrozoa","Anthoathecatae","","","Capitata","","","","Corymorphidae","","","Corymorpha","","","",0,44.43,1
8325.00,26.00,"Corymorpha bigelowi","CNIDARIA","","Hydrozoa","Anthoathecatae","","","Capitata","","","","Corymorphidae","","","Corymorpha","","bigelowi","(Maas 1905)",0,44.43,1
8350.00,27.00,"Corymorpha palma","CNIDARIA","","Hydrozoa","Anthoathecatae","","","Capitata","","","","Corymorphidae","","","Corymorpha","","palma","Torrey 1902",0,44.43,1
8375.00,28.00,"Corymorpha sp A","CNIDARIA","","Hydrozoa","Anthoathecatae","","","Capitata","","","","Corymorphidae","","","Corymorpha","","sp A","Ljubenkov 1997 §",0,,0
8600.00,4453.00,"Corymorphidae","CNIDARIA","","Hydrozoa","Anthoathecatae","","","Capitata","","","","Corymorphidae","","",,"","","",0,,0
8650.00,29.00,"Corymorphidae sp SD1","CNIDARIA","","Hydrozoa","Anthoathecatae","","","Capitata","","","","Corymorphidae","","","Corymorphidae","","sp SD1","Pasko 1999 §",0,,0
8700.00,4738.00,"Euphysa sp","CNIDARIA","","Hydrozoa","Anthoathecatae","","","Capitata","","","","Corymorphidae","","","Euphysa","","","",0,,0
8750.00,30.00,"Euphysa sp A","CNIDARIA","","Hydrozoa","Anthoathecatae","","","Capitata","","","","Corymorphidae","","","Euphysa","","sp A","Hochberg & Ljubenkov 1998",0,,0
8800.00,3670.00,"Tubulariidae","CNIDARIA","","Hydrozoa","Anthoathecatae","","","Capitata","","","","Tubulariidae","","","","","","",0,,0
8900.00,8755.00,"Ectopleura sp","CNIDARIA","","Hydrozoa","Anthoathecatae","","","Capitata","","","","Tubulariidae","","","Ectopleura","","","",0,,0
8950.00,8756.00,"Ectopleura crocea","CNIDARIA","","Hydrozoa","Anthoathecatae","","","Capitata","","","","Tubulariidae","","","Ectopleura","","crocea","(L. Agassiz 1862)",0,,0
8955.00,8757.00,"Ectopleura marina","CNIDARIA","","Hydrozoa","Anthoathecatae","","","Capitata","","","","Tubulariidae","","","Ectopleura","","marina","(Torrey 1902)",0,,0
9000.00,6327.00,"Tubularia sp","CNIDARIA","","Hydrozoa","Anthoathecatae","","","Capitata","","","","Tubulariidae","","","Tubularia","","","",0,,0
9050.00,32.00,"Tubularia sp A","CNIDARIA","","Hydrozoa","Anthoathecatae","","","Capitata","","","","Tubulariidae","","","Tubularia","","sp A","Ljubenkov 1993 §",0,,0
9100.00,3231.00,"Corynidae","CNIDARIA","","Hydrozoa","Anthoathecatae","","","Capitata","","","","Corynidae","","","","","","",0,,0
9200.00,4455.00,"Coryne sp","CNIDARIA","","Hydrozoa","Anthoathecatae","","","Capitata","","","","Corynidae","","","Coryne","","","",0,,0
9210.00,33.00,"Coryne eximia","CNIDARIA","","Hydrozoa","Anthoathecatae","","","Capitata","","","","Corynidae","","","Coryne","","eximia","Allman 1859",0,,0
9230.00,7984.00,"Sarsia sp","CNIDARIA","","Hydrozoa","Anthoathecatae","","","Capitata","","","","Corynidae","","","Sarsia","","","",0,,0
9235.00,7985.00,"Sarsia tubulosa Cmplx","CNIDARIA","","Hydrozoa","Anthoathecatae","","","Capitata","","","","Corynidae","","","Sarsia","","tubulosa Cmplx","",0,,0
9300.00,3505.00,"Pennariidae","CNIDARIA","","Hydrozoa","Anthoathecatae","","","Capitata","","","","Pennariidae","","","","","","",0,,0
9500.00,2711.00,"Filifera","CNIDARIA","","Hydrozoa","Anthoathecatae","","","Filifera","","","","","","","","","","",0,,0
9600.00,3164.00,"Bougainvilliidae","CNIDARIA","","Hydrozoa","Anthoathecatae","","","Filifera","","","","Bougainvilliidae","","","","","","",0,,0
9750.00,35.00,"Bimeria sp","CNIDARIA","","Hydrozoa","Anthoathecatae","","","Filifera","","","","Bougainvilliidae","","","Bimeria","","","",0,,0
9800.00,4213.00,"Bougainvilleidae sp","CNIDARIA","","Hydrozoa","Anthoathecatae","","","Filifera","","","","Bougainvilliidae","","","Bougainvilleidae","","","",0,,0
9850.00,36.00,"Bougainvilleidae sp A","CNIDARIA","","Hydrozoa","Anthoathecatae","","","Filifera","","","","Bougainvilliidae","","","Bougainvilleidae","","sp A","(Ljubenkov 1976 §)",0,,0
9860.00,7986.00,"Garveia sp","CNIDARIA","","Hydrozoa","Anthoathecatae","","","Filifera","","","","Bougainvilliidae","","","Garveia","","","",0,,0
9865.00,7987.00,"Garveia franciscana","CNIDARIA","","Hydrozoa","Anthoathecatae","","","Filifera","","","","Bougainvilliidae","","","Garveia","","franciscana","(Torrey 1902)",0,,0
9900.00,5990.00,"Rhizorhagium sp","CNIDARIA","","Hydrozoa","Anthoathecatae","","","Filifera","","","","Bougainvilliidae","","","Rhizorhagium","","","",0,,0
9950.00,37.00,"Rhizorhagium formosum","CNIDARIA","","Hydrozoa","Anthoathecatae","","","Filifera","","","","Bougainvilliidae","","","Rhizorhagium","","formosum","(Fewkes 1889)",0,,0
10000.00,3489.00,"Pandeidae","CNIDARIA","","Hydrozoa","Anthoathecatae","","","Filifera","","","","Pandeidae","","","","","","",0,,0
10100.00,4874.00,"Halitholus sp","CNIDARIA","","Hydrozoa","Anthoathecatae","","","Filifera","","","","Pandeidae","","","Halitholus","","","",0,,0
10150.00,38.00,"Halitholus cirratus","CNIDARIA","","Hydrozoa","Anthoathecatae","","","Filifera","","","","Pandeidae","","","Halitholus","","cirratus","Hartlaub 1913",0,,0
10200.00,5084.00,"Leuckartiara sp","CNIDARIA","","Hydrozoa","Anthoathecatae","","","Filifera","","","","Pandeidae","","","Leuckartiara","","","",0,,0
10250.00,39.00,"Leuckartiara octona","CNIDARIA","","Hydrozoa","Anthoathecatae","","","Filifera","","","","Pandeidae","","","Leuckartiara","","octona","(Fleming 1823)",0,,0
10300.00,3281.00,"Eudendriidae","CNIDARIA","","Hydrozoa","Anthoathecatae","","","Filifera","","","","Eudendriidae","","","","","","",0,,0
10400.00,4714.00,"Eudendrium sp","CNIDARIA","","Hydrozoa","Anthoathecatae","","","Filifera","","","","Eudendriidae","","","Eudendrium","","","",0,,0
10410.00,7988.00,"Eudendrium capillare","CNIDARIA","","Hydrozoa","Anthoathecatae","","","Filifera","","","","Eudendriidae","","","Eudendrium","","capillare","Alder 1856",0,,0
10450.00,40.00,"Eudendrium rameum","CNIDARIA","","Hydrozoa","Anthoathecatae","","","Filifera","","","","Eudendriidae","","","Eudendrium","","rameum","(Pallas 1766)",0,,0
10460.00,7989.00,"Eudendrium ramosum","CNIDARIA","","Hydrozoa","Anthoathecatae","","","Filifera","","","","Eudendriidae","","","Eudendrium","","ramosum","(Linnaeus 1758)",0,,0
10500.00,3357.00,"Hydractiniidae","CNIDARIA","","Hydrozoa","Anthoathecatae","","","Filifera","","","","Hydractiniidae","","","","","","",0,,0
10650.00,41.00,"Hydractinia sp","CNIDARIA","","Hydrozoa","Anthoathecatae","","","Filifera","","","","Hydractiniidae","","","Hydractinia","","","",0,,0
10750.00,42.00,"Stylactis sp","CNIDARIA","","Hydrozoa","Anthoathecatae","","","Filifera","","","","Hydractiniidae","","","Stylactis","","","",0,,0
10800.00,7990.00,"Oceaniidae","CNIDARIA","","Hydrozoa","Anthoathecatae","","","Filifera","","","","Oceaniidae","","","","","","",0,,0
10810.00,7991.00,"Merona sp","CNIDARIA","","Hydrozoa","Anthoathecatae","","","Filifera","","","","Oceaniidae","","","Merona","","","",0,,0
10815.00,7992.00,"Merona laxa","CNIDARIA","","Hydrozoa","Anthoathecatae","","","Filifera","","","","Oceaniidae","","","Merona","","laxa","(Fraser 1938)",0,,0
10850.00,3459.00,"Olindiidae","CNIDARIA","","Hydrozoa","Anthoathecatae","","","Filifera","","","","Olindiidae","","","","","","",0,,0
10900.00,5306.00,"Monobrachium sp","CNIDARIA","","Hydrozoa","Anthoathecatae","","","Filifera","","","","Olindiidae","","","Monobrachium","","","",0,,0
10950.00,43.00,"Monobrachium parasitum","CNIDARIA","","Hydrozoa","Anthoathecatae","","","Filifera","","","","Olindiidae","","","Monobrachium","","parasitum","Mereschkovsky 1877",0,,0
10960.00,7993.00,"Zancleidae","CNIDARIA","","Hydrozoa","Anthoathecatae","","","Filifera","","","","Zancleidae","","","","","","",0,,0
10970.00,7994.00,"Zanclea sp","CNIDARIA","","Hydrozoa","Anthoathecatae","","","Filifera","","","","Zancleidae","","","Zanclea","","","",0,,0
10975.00,7995.00,"Zanclea bomala","CNIDARIA","","Hydrozoa","Anthoathecatae","","","Filifera","","","","Zancleidae","","","Zanclea","","bomala","Boero, Bouillon & Gravili 2000",0,,0
11000.00,2637.00,"Leptothecatae","CNIDARIA","","Hydrozoa","Leptothecatae","","","","","","","","","","","","","",0,,0
11100.00,2763.00,"Proboscoida","CNIDARIA","","Hydrozoa","Leptothecatae","","","Proboscoida","","","","","","","","","","",0,,0
11200.00,3182.00,"Campanulariidae","CNIDARIA","","Hydrozoa","Leptothecatae","","","Proboscoida","","","","Campanulariidae","","","","","","",0,,0
11300.00,4277.00,"Campanularia sp","CNIDARIA","","Hydrozoa","Leptothecatae","","","Proboscoida","","","","Campanulariidae","","","Campanularia","","","",0,,0
11350.00,44.00,"Campanularia volubilis","CNIDARIA","","Hydrozoa","Leptothecatae","","","Proboscoida","","","","Campanulariidae","","","Campanularia","","volubilis","(Linnaeus 1758)",0,,0
11400.00,4433.00,"Clytia sp","CNIDARIA","","Hydrozoa","Leptothecatae","","","Proboscoida","","","","Campanulariidae","","","Clytia","","","",0,,0
11450.00,45.00,"Clytia universitatis","CNIDARIA","","Hydrozoa","Leptothecatae","","","Proboscoida","","","","Campanulariidae","","","Clytia","","universitatis","Torrey 1904",0,,0
11500.00,5040.00,"Laomedea sp","CNIDARIA","","Hydrozoa","Leptothecatae","","","Proboscoida","","","","Campanulariidae","","","Laomedea","","","",0,,0
11550.00,46.00,"Laomedea calceolifera","CNIDARIA","","Hydrozoa","Leptothecatae","","","Proboscoida","","","","Campanulariidae","","","Laomedea","","calceolifera","(Hincks 1871)",0,,0
11600.00,5466.00,"Obelia sp","CNIDARIA","","Hydrozoa","Leptothecatae","","","Proboscoida","","","","Campanulariidae","","","Obelia","","","",0,,0
11620.00,7996.00,"Obelia dichotoma Cmplx","CNIDARIA","","Hydrozoa","Leptothecatae","","","Proboscoida","","","","Campanulariidae","","","Obelia","","dichotoma Cmplx","",0,,0
11650.00,47.00,"Obelia geniculata","CNIDARIA","","Hydrozoa","Leptothecatae","","","Proboscoida","","","","Campanulariidae","","","Obelia","","geniculata","(Linnaeus 1758)",0,,0
11700.00,5559.00,"Orthopyxis sp","CNIDARIA","","Hydrozoa","Leptothecatae","","","Proboscoida","","","","Campanulariidae","","","Orthopyxis","","","",0,,0
11750.00,48.00,"Orthopyxis everta","CNIDARIA","","Hydrozoa","Leptothecatae","","","Proboscoida","","","","Campanulariidae","","","Orthopyxis","","everta","(S. F. Clark 1876)",0,,0
11800.00,5989.00,"Rhizocaulus sp","CNIDARIA","","Hydrozoa","Leptothecatae","","","Proboscoida","","","","Campanulariidae","","","Rhizocaulus","","","",0,,0
11850.00,49.00,"Rhizocaulus verticillatus","CNIDARIA","","Hydrozoa","Leptothecatae","","","Proboscoida","","","","Campanulariidae","","","Rhizocaulus","","verticillatus","(Linnaeus 1758)",0,,0
11900.00,2695.00,"Conica","CNIDARIA","","Hydrozoa","Leptothecatae","","","Conica","","","","","","","","","","",0,,0
12000.00,3404.00,"Lovenellidae","CNIDARIA","","Hydrozoa","Leptothecatae","","","Conica","","","","Lovenellidae","","","","","","",0,,0
12100.00,5149.00,"Lovenella sp","CNIDARIA","","Hydrozoa","Leptothecatae","","","Conica","","","","Lovenellidae","","","Lovenella","","","",0,,0
12150.00,50.00,"Lovenella nodosa","CNIDARIA","","Hydrozoa","Leptothecatae","","","Conica","","","","Lovenellidae","","","Lovenella","","nodosa","Fraser 1938",0,,0
12200.00,3370.00,"Kirchenpaueriidae","CNIDARIA","","Hydrozoa","Leptothecatae","","","Conica","","","","Kirchenpaueriidae","","","","","","",0,,0
12300.00,5022.00,"Kirchenpaueria sp","CNIDARIA","","Hydrozoa","Leptothecatae","","","Conica","","","","Kirchenpaueriidae","","","Kirchenpaueria","","","",0,,0
12350.00,51.00,"Plumalecium plumularioides","CNIDARIA",,"Hydrozoa","Hydroidolina",,,"Leptothecata",,,"Plumarioidea","Plumaleciidae",,,"Plumalecium",,"plumularioides","(S. F. Clark 1876)",0,,0
12400.00,5947.00,"Pycnotheca sp","CNIDARIA","","Hydrozoa","Leptothecatae","","","Conica","","","","Kirchenpaueriidae","","","Pycnotheca","","","",0,,0
12450.00,52.00,"Pycnotheca allmani","CNIDARIA","","Hydrozoa","Leptothecatae","","","Conica","","","","Kirchenpaueriidae","","","Pycnotheca","","allmani","(Torrey 1902)",0,,0
12500.00,3183.00,"Campanulinidae","CNIDARIA","","Hydrozoa","Leptothecatae","","","Conica","","","","Campanulinidae","","","","","","",0,,0
12650.00,53.00,"Campanulina sp","CNIDARIA","","Hydrozoa","Leptothecatae","","","Conica","","","","Campanulinidae","","","Campanulina","","","",0,,0
12700.00,3180.00,"Calycellidae","CNIDARIA","","Hydrozoa","Leptothecatae","","","Conica","","","","Calycellidae","","","","","","",0,,0
12800.00,4275.00,"Calycella sp","CNIDARIA","","Hydrozoa","Leptothecatae","","","Conica","","","","Calycellidae","","","Calycella","","","",0,,0
12850.00,54.00,"Calycella syringa","CNIDARIA","","Hydrozoa","Leptothecatae","","","Conica","","","","Calycellidae","","","Calycella","","syringa","(Linnaeus 1767)",0,,0
12900.00,3103.00,"Aglaopheniidae","CNIDARIA","","Hydrozoa","Leptothecatae","","","Conica","","","","Aglaopheniidae","","","","","","",0,,0
13000.00,3912.00,"Aglaophenia sp","CNIDARIA","","Hydrozoa","Leptothecatae","","","Conica","","","","Aglaopheniidae","","","Aglaophenia","","","",0,,0
13010.00,7997.00,"Aglaophenia diegensis","CNIDARIA","","Hydrozoa","Leptothecatae","","","Conica","","","","Aglaopheniidae","","","Aglaophenia","","diegensis","Torrey 1904",0,,0
13015.00,7998.00,"Aglaophenia fluxa","CNIDARIA","","Hydrozoa","Leptothecatae","","","Conica","","","","Aglaopheniidae","","","Aglaophenia","","fluxa","Fraser 1948",0,,0
13020.00,7999.00,"Aglaophenia inconspicua","CNIDARIA","","Hydrozoa","Leptothecatae","","","Conica","","","","Aglaopheniidae","","","Aglaophenia","","inconspicua","Torrey 1902",0,,0
13025.00,8000.00,"Aglaophenia struthionides","CNIDARIA","","Hydrozoa","Leptothecatae","","","Conica","","","","Aglaopheniidae","","","Aglaophenia","","struthionides","(Murray 1860)",0,,0
